NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score
711.5109,347.43927,0.8840209,718.2972,329.96356,0.8852767,711.64374,331.06055,0.89280117,747.98175,326.529,0.8443557,753.4611,323.65753,0.7601824,787.0911,377.25873,0.9662025,788.18195,383.0406,0.8849019,685.0993,289.7564,0.9355907,688.1611,287.61432,0.67934376,617.5252,184.36462,0.9121059,620.5252,192.02802,0.8816264,881.98334,596.5534,0.9251443,875.55145,593.8028,0.8595841,852.2298,790.6663,0.9548578,852.5871,782.64874,0.91640735,859.8702,971.9859,0.9620593,861.7923,954.2132,0.85784525
711.8402,347.7954,0.88713384,718.7258,330.5761,0.89180416,711.9098,331.54462,0.8926933,748.90674,327.40204,0.84153056,753.7728,324.5243,0.7612686,787.0852,377.42383,0.96441025,788.5834,383.20898,0.8838775,685.5519,290.34766,0.9351247,688.4689,288.719,0.6800394,617.619,184.69244,0.90928876,620.5973,192.14539,0.87893635,881.9574,596.6107,0.9238099,875.65967,593.9918,0.8601636,852.3096,790.5149,0.9555025,852.6653,782.6301,0.91748834,859.88916,971.93945,0.962983,861.9457,954.0437,0.8576987
701.2151,363.4873,0.8933848,706.6825,350.76416,0.90677094,701.56335,350.72418,0.8595141,737.62146,348.57465,1.0136672,744.50964,342.5346,0.8170046,784.59045,402.59857,0.9280708,791.0342,397.01392,0.85009336,664.1846,335.031,0.8425736,662.7102,332.92102,0.81243587,570.8114,248.15155,0.95734733,573.2351,253.28699,0.8756182,897.1638,608.062,0.9693936,893.8733,602.44336,0.83740634,860.0138,794.6079,0.973724,859.8264,787.4651,0.8857616,864.9761,977.7471,0.99178493,861.1085,963.94824,0.9211514
688.8303,390.28836,0.9072726,693.416,377.1483,0.9272646,688.9894,376.01047,0.89118624,727.47656,375.76572,1.0358117,738.7676,370.51614,0.76582575,773.76025,427.08633,0.9356965,791.15686,420.2416,0.87032783,641.90247,386.25467,0.8377538,646.9966,387.5071,0.48127738,533.1207,327.2034,0.93536377,540.152,333.75308,0.58150005,911.13574,614.3539,0.88939655,911.52185,609.2395,0.8247212,862.96497,798.90576,0.9712956,864.42236,794.26526,0.9019551,871.72534,986.4226,0.938083,867.06067,972.10034,0.93148375
681.7686,418.3306,0.94026977,686.9798,404.6901,0.96999085,682.61725,403.66855,0.8932595,725.09015,407.01425,1.0266926,733.70807,401.18784,0.79582584,771.783,457.75455,0.86704683,789.05585,446.95834,0.8345002,630.8947,447.12198,0.864959,628.0505,447.74753,0.67438984,511.86926,428.94424,0.87436557,517.12787,427.54105,0.82810843,926.4664,627.18665,0.90874773,928.52594,621.8845,0.7951666,866.7255,802.97546,0.98344076,871.41095,798.5851,0.9272819,877.26874,994.0077,0.9726398,872.1153,975.827,0.94512737
679.47455,452.26297,0.99397457,684.31024,436.97556,0.99263066,679.9897,437.80423,0.915958,720.91266,435.82242,0.9603032,732.5568,431.62967,0.7425277,774.28876,489.32333,0.88314736,783.12665,485.34586,0.849018,635.9687,520.1089,0.904114,689.3781,530.02844,0.5975676,517.54755,531.194,0.94998825,523.87915,539.0022,0.49911416,941.9134,640.40625,0.9200847,933.2861,638.2899,0.80539834,868.4692,809.1393,0.94854724,866.65875,802.7976,0.9031249,881.15594,1000.5548,0.9808285,878.4628,982.0028,0.9347731
674.095,480.69666,0.9561972,678.25525,465.06396,1.0104545,673.85754,466.15985,0.8788924,715.2345,465.4367,0.9822494,726.25354,462.81055,0.7626767,771.75574,516.71497,0.8920756,786.5155,499.38263,0.8905338,663.6837,588.40735,0.9235542,879.8452,534.2914,0.37026054,549.3264,637.9418,0.98596036,566.91174,637.8949,0.27843475,948.6727,649.3762,0.91800904,934.4175,646.5371,0.7814719,868.5504,819.54736,0.94542265,855.6638,806.91174,0.91852957,886.17395,1005.8772,0.9586704,877.94495,982.9613,0.938539
669.2533,506.5496,0.9716307,671.913,490.67276,0.9874704,668.3278,491.06277,0.87282956,708.08203,492.27316,1.0284455,718.76526,487.76755,0.7375262,767.547,543.22485,0.88122904,773.21204,524.83606,0.817973,686.36383,654.7103,0.95373297,690.61725,650.7632,0.6317367,610.79535,740.25073,0.92393893,616.16846,736.8086,0.69088465,952.5801,656.90564,0.8674196,935.31226,652.2645,0.7266933,863.96387,821.2352,0.97975576,857.15344,810.7103,0.93298304,886.85913,1007.1742,0.98275304,875.9922,986.38367,0.914179
658.88324,524.1079,0.96426076,663.1904,510.1664,0.98026913,659.0973,510.2562,0.8928476,700.38104,513.20667,0.9873328,711.49054,507.73984,0.76294464,760.4885,571.06067,0.8920844,766.5465,538.631,0.7900819,734.94293,708.0188,0.95051825,734.0564,694.4209,0.6207505,705.4783,812.89685,0.9728806,711.48083,806.1576,0.33812445,952.7262,660.10474,0.8084739,933.25366,655.7135,0.68191504,861.8489,821.41785,0.93760234,852.67126,811.3895,0.9401071,885.50586,1006.27075,0.9658368,874.3364,985.1078,0.9399457
644.85657,542.3849,0.9531535,649.3581,527.81775,1.0148504,645.2853,528.1574,0.8785472,685.82715,530.2896,0.99896944,697.51483,524.2941,0.7296995,755.04987,589.65314,0.866261,759.67523,555.25684,0.74139154,794.5893,721.9968,0.9743797,795.1558,715.4697,0.38235384,815.5063,824.4481,0.9329167,817.7,815.0294,0.29586214,951.8693,657.6327,0.8091605,930.48517,651.5718,0.6709691,860.769,825.0946,0.9584216,846.5903,813.69495,0.9367791,882.9798,1006.66895,0.9168513,870.75385,986.0388,0.99028873
